time,average_coverage
10.333333,26990.0
10.366667,27020.0
10.400000,27040.0
10.433333,27053.0
10.466667,27075.0
10.500000,27097.0
10.533333,27117.0
10.566667,27130.0
10.600000,27148.0
10.633333,27162.0
10.666667,27187.0
10.700000,27197.0
10.733333,27227.0
10.766667,27248.0
10.800000,27268.0
10.833333,27288.0
10.866667,27299.0
10.900000,27313.0
10.933333,27341.0
10.966667,27371.0
11.000000,27391.0
11.033333,27409.0
11.066667,27428.0
11.100000,27432.0
11.133333,27446.0
11.166667,27451.0
11.200000,27471.0
11.233333,27488.0
11.266667,27495.0
11.300000,27499.0
11.333333,27503.0
11.366667,27513.0
11.400000,27534.0
11.433333,27534.0
11.466667,27534.0
11.500000,27543.0
11.533333,27543.0
11.566667,27543.0
11.600000,27543.0
11.633333,27546.0
11.666667,27586.0
11.700000,27589.0
11.733333,27591.0
11.766667,27605.0
11.800000,27605.0
11.833333,27606.0
11.866667,27606.0
11.900000,27606.0
11.933333,27606.0
11.966667,27606.0
12.000000,27611.0
12.033333,27612.0
12.066667,27612.0
12.100000,27612.0
12.133333,27612.0
12.166667,27612.0
12.200000,27612.0
12.233333,27637.0
12.266667,27643.0
12.300000,27655.0
12.333333,27668.0
12.366667,27673.0
12.400000,27674.0
12.433333,27674.0
12.466667,27674.0
12.500000,27678.0
12.533333,27678.0
12.566667,27678.0
12.600000,27680.0
12.633333,27680.0
12.666667,27683.0
12.700000,27683.0
12.733333,27683.0
12.766667,27688.0
12.800000,27705.0
12.833333,27771.0
12.866667,27772.0
12.900000,27774.0
12.933333,27774.0
12.966667,27775.0
13.000000,27781.0
13.033333,27785.0
13.066667,27786.0
13.100000,27786.0
13.133333,27788.0
13.166667,27796.0
13.200000,27797.0
13.233333,27799.0
13.266667,27806.0
13.300000,27806.0
13.333333,27806.0
13.366667,27821.0
13.400000,27821.0
13.433333,27822.0
13.466667,27837.0
13.500000,27858.0
13.533333,27874.0
13.566667,27874.0
13.600000,27876.0
13.633333,27886.0
13.666667,27891.0
13.700000,27893.0
13.733333,27893.0
13.766667,27898.0
13.800000,27911.0
13.833333,27914.0
13.866667,27914.0
13.900000,27914.0
13.933333,27914.0
13.966667,27914.0
14.000000,27914.0
14.033333,27947.0
14.066667,27947.0
14.100000,27947.0
14.133333,27949.0
14.166667,27949.0
14.200000,27949.0
14.233333,27949.0
14.266667,27949.0
14.300000,27949.0
14.333333,27949.0
14.366667,27950.0
14.400000,27950.0
14.433333,27977.0
14.466667,27979.0
14.500000,27980.0
14.533333,27981.0
14.566667,27989.0
14.600000,27990.0
14.633333,27993.0
14.666667,28000.0
14.700000,28003.0
14.733333,28003.0
14.766667,28013.0
14.800000,28015.0
14.833333,28019.0
14.866667,28020.0
14.900000,28020.0
14.933333,28020.0
14.966667,28020.0
15.000000,28020.0
15.033333,28020.0
15.066667,28020.0
15.100000,28021.0
15.133333,28021.0
15.166667,28021.0
15.200000,28024.0
15.233333,28024.0
15.266667,28025.0
15.300000,28025.0
15.333333,28025.0
15.366667,28025.0
15.400000,28040.0
15.433333,28040.0
15.466667,28042.0
15.500000,28042.0
15.533333,28043.0
15.566667,28102.0
15.600000,28102.0
15.633333,28109.0
15.666667,28111.0
15.700000,28114.0
15.733333,28149.0
15.766667,28150.0
15.800000,28150.0
15.833333,28150.0
15.866667,28150.0
15.900000,28150.0
15.933333,28150.0
15.966667,28150.0
16.000000,28158.0
16.033333,28160.0
16.066667,28160.0
16.100000,28168.0
16.133333,28247.0
16.166667,28247.0
16.200000,28247.0
16.233333,28247.0
16.266667,28248.0
16.300000,28248.0
16.333333,28279.0
16.366667,28300.0
16.400000,28300.0
16.433333,28300.0
16.466667,28300.0
16.500000,28301.0
16.533333,28304.0
16.566667,28304.0
16.600000,28322.0
16.633333,28328.0
16.666667,28332.0
16.700000,28344.0
16.733333,28345.0
16.766667,28352.0
16.800000,28353.0
16.833333,28353.0
16.866667,28353.0
16.900000,28353.0
16.933333,28353.0
16.966667,28353.0
17.000000,28370.0
17.033333,28370.0
17.066667,28371.0
17.100000,28382.0
17.133333,28386.0
17.166667,28386.0
17.200000,28387.0
17.233333,28389.0
17.266667,28389.0
17.300000,28391.0
17.333333,28391.0
17.366667,28391.0
17.400000,28391.0
17.433333,28391.0
17.466667,28391.0
17.500000,28391.0
17.533333,28391.0
17.566667,28397.0
17.600000,28397.0
17.633333,28397.0
17.666667,28397.0
17.700000,28397.0
17.733333,28397.0
17.766667,28398.0
17.800000,28398.0
17.833333,28398.0
17.866667,28455.0
17.900000,28455.0
17.933333,28455.0
17.966667,28458.0
18.000000,28459.0
18.033333,28459.0
18.066667,28461.0
18.100000,28461.0
18.133333,28461.0
18.166667,28461.0
18.200000,28473.0
18.233333,28473.0
18.266667,28473.0
18.300000,28473.0
18.333333,28523.0
18.366667,28537.0
18.400000,28537.0
18.433333,28537.0
18.466667,28537.0
18.500000,28537.0
18.533333,28537.0
18.566667,28537.0
18.600000,28537.0
18.633333,28537.0
18.666667,28537.0
18.700000,28537.0
18.733333,28537.0
18.766667,28537.0
18.800000,28537.0
18.833333,28539.0
18.866667,28539.0
18.900000,28540.0
18.933333,28540.0
18.966667,28540.0
19.000000,28540.0
19.033333,28540.0
19.066667,28541.0
19.100000,28545.0
19.133333,28545.0
19.166667,28547.0
19.200000,28568.0
19.233333,28568.0
19.266667,28568.0
19.300000,28568.0
19.333333,28568.0
19.366667,28576.0
19.400000,28576.0
19.433333,28578.0
19.466667,28578.0
19.500000,28578.0
19.533333,28578.0
19.566667,28612.0
19.600000,28615.0
19.633333,28636.0
19.666667,28639.0
19.700000,28639.0
19.733333,28639.0
19.766667,28648.0
19.800000,28664.0
19.833333,28664.0
19.866667,28664.0
19.900000,28664.0
19.933333,28664.0
19.966667,28664.0
20.000000,28673.0
20.033333,28673.0
20.066667,28673.0
20.100000,28674.0
20.133333,28674.0
20.166667,28674.0
20.200000,28689.0
20.233333,28693.0
20.266667,28696.0
20.300000,28696.0
20.333333,28696.0
20.366667,28705.0
20.400000,28706.0
20.433333,28706.0
20.466667,28706.0
20.500000,28708.0
20.533333,28716.0
20.566667,28717.0
20.600000,28717.0
20.633333,28717.0
20.666667,28718.0
20.700000,28724.0
20.733333,28724.0
20.766667,28724.0
20.800000,28728.0
20.833333,28728.0
20.866667,28728.0
20.900000,28729.0
20.933333,28731.0
20.966667,28731.0
21.000000,28731.0
21.033333,28731.0
21.066667,28733.0
21.100000,28733.0
21.133333,28737.0
21.166667,28737.0
21.200000,28742.0
21.233333,28772.0
21.266667,28772.0
21.300000,28776.0
21.333333,28778.0
21.366667,28778.0
21.400000,28778.0
21.433333,28797.0
21.466667,28807.0
21.500000,28807.0
21.533333,28807.0
21.566667,28807.0
21.600000,28807.0
21.633333,28809.0
21.666667,28809.0
21.700000,28914.0
21.733333,28914.0
21.766667,28914.0
21.800000,28914.0
21.833333,28914.0
21.866667,28915.0
21.900000,28916.0
21.933333,28916.0
21.966667,28916.0
22.000000,28916.0
22.033333,28916.0
22.066667,28916.0
22.100000,28916.0
22.133333,28916.0
22.166667,28918.0
22.200000,28918.0
22.233333,28918.0
22.266667,28918.0
22.300000,28918.0
22.333333,28918.0
22.366667,28932.0
22.400000,28932.0
22.433333,28932.0
22.466667,28932.0
22.500000,28945.0
22.533333,28951.0
22.566667,28956.0
22.600000,28964.0
22.633333,28968.0
22.666667,28968.0
22.700000,28968.0
22.733333,28968.0
22.766667,28969.0
22.800000,28969.0
22.833333,28969.0
22.866667,28969.0
22.900000,28969.0
22.933333,28969.0
22.966667,28969.0
23.000000,28969.0
23.033333,28969.0
23.066667,28971.0
23.100000,28971.0
23.133333,28971.0
23.166667,28971.0
23.200000,28971.0
23.233333,28971.0
23.266667,28971.0
23.300000,28971.0
23.333333,28971.0
23.366667,28971.0
23.400000,28971.0
23.433333,28971.0
23.466667,28971.0
23.500000,28971.0
23.533333,28971.0
23.566667,28984.0
23.600000,28987.0
23.633333,28989.0
23.666667,28990.0
23.700000,28990.0
23.733333,28990.0
23.766667,28990.0
23.800000,28990.0
23.833333,28990.0
23.866667,29016.0
23.900000,29016.0
23.933333,29017.0
23.966667,29017.0
24.000000,29107.7
