time,average_coverage
5.933333,24272
5.966667,24273
6.000000,24282
6.033333,24291
6.066667,24291
6.100000,24291
6.133333,24291
6.166667,24303
6.200000,24303
6.233333,24308
6.266667,24308
6.300000,24308
6.333333,24334
6.366667,24347
6.400000,24347
6.433333,24347
6.466667,24348
6.500000,24349
6.533333,24349
6.566667,24361
6.600000,24363
6.633333,24373
6.666667,24377
6.700000,24377
6.733333,24384
6.766667,24395
6.800000,24396
6.833333,24407
6.866667,24445
6.900000,24498
6.933333,24498
6.966667,24498
7.000000,24516
7.033333,24565
7.066667,24565
7.100000,24565
7.133333,24565
7.166667,24601
7.200000,24607
7.233333,24607
7.266667,24608
7.300000,24649
7.333333,24649
7.366667,24652
7.400000,24657
7.433333,24657
7.466667,24662
7.500000,24662
7.533333,24662
7.566667,24662
7.600000,24687
7.633333,24688
7.666667,24690
7.700000,24691
7.733333,24693
7.766667,24709
7.800000,24714
7.833333,24722
7.866667,24722
7.900000,24722
7.933333,24735
7.966667,24739
8.000000,24742
8.033333,24747
8.066667,24764
8.100000,24774
8.133333,24780
8.166667,24780
8.200000,24780
8.233333,24780
8.266667,24783
8.300000,24802
8.333333,24802
8.366667,24806
8.400000,24822
8.433333,24830
8.466667,24830
8.500000,24834
8.533333,24834
8.566667,24858
8.600000,24859
8.633333,24861
8.666667,24862
8.700000,24862
8.733333,24862
8.766667,24862
8.800000,24862
8.833333,24863
8.866667,24863
8.900000,24872
8.933333,24874
8.966667,24875
9.000000,24875
9.033333,24876
9.066667,24876
9.100000,24882
9.133333,24890
9.166667,24910
9.200000,24910
9.233333,24910
9.266667,24914
9.300000,24922
9.333333,24928
9.366667,24933
9.400000,24933
9.433333,24933
9.466667,24933
9.500000,24945
9.533333,24945
9.566667,24949
9.600000,24958
9.633333,24958
9.666667,24958
9.700000,24958
9.733333,24958
9.766667,24971
9.800000,24971
9.833333,24971
9.866667,24971
9.900000,24971
9.933333,24971
9.966667,24972
10.000000,24973
10.033333,24973
10.066667,24998
10.100000,25024
10.133333,25024
10.166667,25030
10.200000,25030
10.233333,25031
10.266667,25031
10.300000,25031
10.333333,25051
10.366667,25051
10.400000,25051
10.433333,25082
10.466667,25104
10.500000,25104
10.533333,25109
10.566667,25109
10.600000,25109
10.633333,25109
10.666667,25111
10.700000,25111
10.733333,25111
10.766667,25115
10.800000,25115
10.833333,25128
10.866667,25128
10.900000,25171
10.933333,25203
10.966667,25203
11.000000,25203
11.033333,25205
11.066667,25210
11.100000,25216
11.133333,25262
11.166667,25271
11.200000,25271
11.233333,25300
11.266667,25313
11.300000,25313
11.333333,25324
11.366667,25332
11.400000,25332
11.433333,25335
11.466667,25351
11.500000,25375
11.533333,25381
11.566667,25381
11.600000,25381
11.633333,25413
11.666667,25415
11.700000,25415
11.733333,25415
11.766667,25415
11.800000,25415
11.833333,25415
11.866667,25420
11.900000,25422
11.933333,25422
11.966667,25422
12.000000,25426
12.033333,25427
12.066667,25427
12.100000,25427
12.133333,25431
12.166667,25434
12.200000,25435
12.233333,25436
12.266667,25446
12.300000,25446
12.333333,25530
12.366667,25530
12.400000,25530
12.433333,25532
12.466667,25534
12.500000,25534
12.533333,25534
12.566667,25534
12.600000,25534
12.633333,25535
12.666667,25548
12.700000,25587
12.733333,25587
12.766667,25608
12.800000,25608
12.833333,25608
12.866667,25608
12.900000,25609
12.933333,25613
12.966667,25613
13.000000,25613
13.033333,25621
13.066667,25621
13.100000,25643
13.133333,25643
13.166667,25661
13.200000,25661
13.233333,25661
13.266667,25661
13.300000,25661
13.333333,25681
13.366667,25681
13.400000,25681
13.433333,25681
13.466667,25681
13.500000,25683
13.533333,25689
13.566667,25689
13.600000,25689
13.633333,25689
13.666667,25689
13.700000,25689
13.733333,25690
13.766667,25698
13.800000,25731
13.833333,25731
13.866667,25731
13.900000,25731
13.933333,25733
13.966667,25736
14.000000,25738
14.033333,25738
14.066667,25738
14.100000,25738
14.133333,25738
14.166667,25739
14.200000,25739
14.233333,25739
14.266667,25739
14.300000,25745
14.333333,25746
14.366667,25746
14.400000,25753
14.433333,25756
14.466667,25759
14.500000,25764
14.533333,25766
14.566667,25774
14.600000,25779
14.633333,25784
14.666667,25789
14.700000,25795
14.733333,25799
14.766667,25805
14.800000,25815
14.833333,25825
14.866667,25835
14.900000,25845
14.933333,25855
14.966667,25862
15.000000,25872
15.033333,25882
15.066667,25892
15.100000,25904
15.133333,25917
15.166667,25927
15.200000,25937
15.233333,25947
15.266667,25957
15.300000,25963
15.333333,25973
15.366667,25983
15.400000,25999
15.433333,26011
15.466667,26021
15.500000,26033
15.533333,26044
15.566667,26055
15.600000,26065
15.633333,26075
15.666667,26085
15.700000,26099
15.733333,26117
15.766667,26119
15.800000,26130
15.833333,26150
15.866667,26160
15.900000,26172
15.933333,26184
15.966667,26194
16.000000,26114
16.033333,26124
16.066667,26134
16.100000,26225
16.133333,26228
16.166667,26235
16.200000,26238
16.233333,26239
16.266667,26239
16.300000,26240
16.333333,26242
16.366667,26245
16.400000,26246
16.433333,26248
16.466667,26249
16.500000,26250
16.533333,26251
16.566667,26252
16.600000,26254
16.633333,26255
16.666667,26256
16.700000,26256
16.733333,26256
16.766667,26256
16.800000,26260
16.833333,26260
16.866667,26260
16.900000,26260
16.933333,26260
16.966667,26260
17.000000,26260
17.033333,26260
17.066667,26260
17.100000,26260
17.133333,26260
17.166667,26260
17.200000,26264
17.233333,26264
17.266667,26264
17.300000,26264
17.333333,26264
17.366667,26265
17.400000,26278
17.433333,26278
17.466667,26278
17.500000,26278
17.533333,26278
17.566667,26285
17.600000,26285
17.633333,26285
17.666667,26285
17.700000,26286
17.733333,26289
17.766667,26299
17.800000,26318
17.833333,26319
17.866667,26325
17.900000,26325
17.933333,26325
17.966667,26325
18.000000,26325
18.033333,26329
18.066667,26376
18.100000,26376
18.133333,26449
18.166667,26449
18.200000,26449
18.233333,26456
18.266667,26456
18.300000,26456
18.333333,26462
18.366667,26462
18.400000,26464
18.433333,26464
18.466667,26476
18.500000,26476
18.533333,26479
18.566667,26479
18.600000,26479
18.633333,26479
18.666667,26480
18.700000,26480
18.733333,26480
18.766667,26480
18.800000,26480
18.833333,26548
18.866667,26548
18.900000,26548
18.933333,26548
18.966667,26552
19.000000,26552
19.033333,26552
19.066667,26564
19.100000,26567
19.133333,26567
19.166667,26567
19.200000,26567
19.233333,26567
19.266667,26567
19.300000,26567
19.333333,26567
19.366667,26581
19.400000,26581
19.433333,26584
19.466667,26585
19.500000,26587
19.533333,26587
19.566667,26587
19.600000,26589
19.633333,26590
19.666667,26590
19.700000,26590
19.733333,26590
19.766667,26592
19.800000,26609
19.833333,26612
19.866667,26612
19.900000,26612
19.933333,26688
19.966667,26735
20.000000,26764
20.033333,26764
20.066667,26764
20.100000,26764
20.133333,26764
20.166667,26785
20.200000,26785
20.233333,26786
20.266667,26786
20.300000,26786
20.333333,26786
20.366667,26787
20.400000,26787
20.433333,26787
20.466667,26787
20.500000,26787
20.533333,26787
20.566667,26787
20.600000,26787
20.633333,26787
20.666667,26788
20.700000,26788
20.733333,26788
20.766667,26788
20.800000,26788
20.833333,26809
20.866667,26809
20.900000,26809
20.933333,26809
20.966667,26809
21.000000,26809
21.033333,26809
21.066667,26809
21.100000,26810
21.133333,26814
21.166667,26815
21.200000,26815
21.233333,26816
21.266667,26816
21.300000,26816
21.333333,26816
21.366667,26816
21.400000,26816
21.433333,26818
21.466667,26818
21.500000,26818
21.533333,26818
21.566667,26818
21.600000,26818
21.633333,26823
21.666667,26823
21.700000,26823
21.733333,26823
21.766667,26823
21.800000,26823
21.833333,26823
21.866667,26823
21.900000,26824
21.933333,26825
21.966667,26825
22.000000,26832
22.033333,26832
22.066667,26833
22.100000,26833
22.133333,26833
22.166667,26833
22.200000,26833
22.233333,26833
22.266667,26833
22.300000,26833
22.333333,26835
22.366667,26847
22.400000,26935
22.433333,26938
22.466667,26938
22.500000,26938
22.533333,27035
22.566667,27035
22.600000,27035
22.633333,27035
22.666667,27035
22.700000,27037
22.733333,27041
22.766667,27041
22.800000,27044
22.833333,27047
22.866667,27051
22.900000,27051
22.933333,27051
22.966667,27051
23.000000,27051
23.033333,27051
23.066667,27051
23.100000,27051
23.133333,27051
23.166667,27051
23.200000,27051
23.233333,27051
23.266667,27051
23.300000,27057
23.333333,27057
23.366667,27067
23.400000,27067
23.433333,27067
23.466667,27067
23.500000,27071
23.533333,27077
23.566667,27077
23.600000,27077
23.633333,27077
23.666667,27077
23.700000,27077
23.733333,27077
23.766667,27077
23.800000,27077
23.833333,27077
23.866667,27090
23.900000,27095
23.933333,27095
23.966667,27095
24.000000,27108.8
