time,average_coverage
0.000000,2092.29
0.033333,3291.21
0.066667,5279.71
0.100000,5322.389999999999
0.133333,5342.76
0.166667,5820.97
0.200000,6694.94
0.233333,7269.179999999999
0.266667,8067.49
0.300000,8414.75
0.333333,10375.119999999999
0.366667,11065.76
0.400000,11333.48
0.433333,11733.119999999999
0.466667,11895.11
0.500000,12487.779999999999
0.533333,12581.869999999999
0.566667,12807.88
0.600000,13603.279999999999
0.633333,14048.51
0.666667,14196.92
0.700000,14506.35
0.733333,14950.609999999999
0.766667,15272.65
0.800000,15567.529999999999
0.833333,15746.98
0.866667,16158.26
0.900000,16595.73
0.933333,16853.75
0.966667,17299.95
1.000000,17466.79
1.033333,17783.98
1.066667,17935.3
1.100000,18137.06
1.133333,18233.09
1.166667,18372.77
1.200000,18622.059999999998
1.233333,18844.19
1.266667,18914.03
1.300000,18985.809999999998
1.333333,19075.05
1.366667,19108.03
1.400000,19211.82
1.433333,19236.07
1.466667,19250.62
1.500000,19363.14
1.533333,19461.11
1.566667,19541.62
1.600000,19592.059999999998
1.633333,19651.23
1.666667,19703.61
1.700000,19733.68
1.733333,19769.57
1.766667,19792.85
1.800000,19819.04
1.833333,19833.59
1.866667,19949.989999999998
1.900000,19961.63
1.933333,20005.28
1.966667,20020.8
2.000000,20036.32
2.033333,20072.21
2.066667,20208.01
2.100000,20243.899999999998
2.133333,20351.57
2.166667,20377.76
2.200000,20531.989999999998
2.233333,20816.2
2.266667,21081.98
2.300000,21243.97
2.333333,21554.37
2.366667,22094.66
2.400000,22160.62
2.433333,22312.91
2.466667,22336.19
2.500000,22348.8
2.533333,22372.079999999998
2.566667,22380.809999999998
2.600000,22381.78
2.633333,22408.94
2.666667,22411.85
2.700000,22473.93
2.733333,22538.92
2.766667,22577.72
2.800000,22724.19
2.833333,22774.63
2.866667,22832.829999999998
2.900000,23042.35
2.933333,23086.97
2.966667,23144.2
3.000000,23167.48
3.033333,23200.46
3.066667,23207.25
3.100000,23279.03
3.133333,23310.07
3.166667,23366.329999999998
3.200000,23461.39
3.233333,23499.22
3.266667,23499.22
3.300000,23516.68
3.333333,23543.84
3.366667,23543.84
3.400000,23605.92
3.433333,23641.809999999998
3.466667,23667.03
3.500000,23857.149999999998
3.533333,23964.82
3.566667,23986.16
3.600000,24028.84
3.633333,24088.01
3.666667,24091.89
3.700000,24135.54
3.733333,24163.67
3.766667,24172.399999999998
3.800000,24259.7
3.833333,24265.52
3.866667,24298.5
3.900000,24318.87
3.933333,24339.239999999998
3.966667,24353.79
4.000000,24643.82
4.033333,24800.96
4.066667,24948.399999999998
4.100000,25007.57
4.133333,25050.25
4.166667,25061.89
4.200000,25073.53
4.233333,25098.75
4.266667,25108.45
4.300000,25168.59
4.333333,25189.93
4.366667,25224.85
4.400000,25284.02
4.433333,25290.809999999998
4.466667,25334.46
4.500000,25354.829999999998
4.533333,25391.69
4.566667,25401.39
4.600000,25412.059999999998
4.633333,25433.399999999998
4.666667,25446.98
4.700000,25466.38
4.733333,25473.17
4.766667,25495.48
4.800000,25500.329999999998
4.833333,25542.04
4.866667,25543.01
4.900000,25543.01
4.933333,25543.01
4.966667,25543.01
5.000000,25642.92
5.033333,25647.77
5.066667,25666.2
5.100000,25672.989999999998
5.133333,25681.719999999998
5.166667,25721.489999999998
5.200000,25733.13
5.233333,25750.59
5.266667,25830.13
5.300000,25884.45
5.333333,25891.239999999998
5.366667,25931.01
5.400000,25931.98
5.433333,25954.29
5.466667,25963.989999999998
5.500000,26022.19
5.533333,26107.55
5.566667,26119.19
5.600000,26143.44
5.633333,26154.11
5.666667,26161.87
5.700000,26164.78
5.733333,26177.39
5.766667,26268.57
5.800000,26303.489999999998
5.833333,26323.86
5.866667,26337.44
5.900000,26345.2
5.933333,26348.11
5.966667,26397.28
6.000000,26455.829999999998
6.033333,26499.11
6.066667,26552.989999999998
6.100000,26583.66
6.133333,26591.86
6.166667,26613.8
6.200000,26623.8
6.233333,26633.8
6.266667,26643.8
6.300000,26653.8
6.333333,26688.35
6.366667,26699.989999999998
6.400000,26712.899999999998
6.433333,26724.84
6.466667,26734.84
6.500000,26744.84
6.533333,26750.2
6.566667,26762.809999999998
6.600000,26775.719999999998
6.633333,26782.88
6.666667,26798.7
6.700000,26827.13
6.733333,26841.01
6.766667,26851.98
6.800000,26883.92
6.833333,26923.92
6.866667,26957.8
6.900000,26981.68
6.933333,26996.969999999998
6.966667,27021.82
7.000000,27046.07
7.033333,27061.89
7.066667,27081.89
7.100000,27099.26
7.133333,27129.719999999998
7.166667,27159.719999999998
7.200000,27179.719999999998
7.233333,27190.39
7.266667,27226.88
7.300000,27258.59
7.333333,27276.05
7.366667,27299.93
7.400000,27341.87
7.433333,27379.63
7.466667,27395.45
7.500000,27423.21
7.533333,27467.09
7.566667,27491.04
7.600000,27537.829999999998
7.633333,27564.62
7.666667,27597.23
7.700000,27637.23
7.733333,27667.23
7.766667,27697.23
7.800000,27727.23
7.833333,27757.23
7.866667,27787.23
7.900000,27817.23
7.933333,27844.0
7.966667,27886.0
8.000000,27919.0
8.033333,27940.0
8.066667,27960.0
8.100000,27980.0
8.133333,27999.0
8.166667,28017.0
8.200000,28039.0
8.233333,28050.0
8.266667,28070.0
8.300000,28092.0
8.333333,28102.0
8.366667,28118.0
8.400000,28125.0
8.433333,28131.0
8.466667,28138.0
8.500000,28142.0
8.533333,28142.0
8.566667,28143.0
8.600000,28147.0
8.633333,28147.0
8.666667,28157.0
8.700000,28157.0
8.733333,28159.0
8.766667,28194.0
8.800000,28195.0
8.833333,28230.0
8.866667,28268.0
8.900000,28269.0
8.933333,28269.0
8.966667,28269.0
9.000000,28269.0
9.033333,28291.0
9.066667,28302.0
9.100000,28302.0
9.133333,28323.0
9.166667,28326.0
9.200000,28326.0
9.233333,28327.0
9.266667,28340.0
9.300000,28356.0
9.333333,28380.0
9.366667,28381.0
9.400000,28395.0
9.433333,28395.0
9.466667,28399.0
9.500000,28399.0
9.533333,28399.0
9.566667,28413.0
9.600000,28413.0
9.633333,28413.0
9.666667,28413.0
9.700000,28414.0
9.733333,28414.0
9.766667,28431.0
9.800000,28431.0
9.833333,28433.0
9.866667,28462.0
9.900000,28610.0
9.933333,28625.0
9.966667,28667.0
10.000000,28667.0
10.033333,28667.0
10.066667,28735.0
10.100000,28735.0
10.133333,28735.0
10.166667,28747.0
10.200000,28748.0
10.233333,28748.0
10.266667,28765.0
10.300000,28765.0
10.333333,28766.0
10.366667,28771.0
10.400000,28781.0
10.433333,28818.0
10.466667,28825.0
10.500000,28825.0
10.533333,28826.0
10.566667,28868.0
10.600000,28904.0
10.633333,28914.0
10.666667,28914.0
10.700000,28916.0
10.733333,28916.0
10.766667,28925.0
10.800000,28973.0
10.833333,28973.0
10.866667,28973.0
10.900000,28985.0
10.933333,28999.0
10.966667,29015.0
11.000000,29019.0
11.033333,29019.0
11.066667,29048.0
11.100000,29050.0
11.133333,29050.0
11.166667,29050.0
11.200000,29050.0
11.233333,29050.0
11.266667,29050.0
11.300000,29050.0
11.333333,29053.0
11.366667,29053.0
11.400000,29053.0
11.433333,29053.0
11.466667,29053.0
11.500000,29053.0
11.533333,29053.0
11.566667,29053.0
11.600000,29053.0
11.633333,29053.0
11.666667,29053.0
11.700000,29053.0
11.733333,29053.0
11.766667,29053.0
11.800000,29053.0
11.833333,29053.0
11.866667,29053.0
11.900000,29053.0
11.933333,29053.0
11.966667,29054.0
12.000000,29054.0
12.033333,29095.0
12.066667,29098.0
12.100000,29100.0
12.133333,29115.0
12.166667,29137.0
12.200000,29137.0
12.233333,29194.0
12.266667,29194.0
12.300000,29200.0
12.333333,29208.0
12.366667,29209.0
12.400000,29211.0
12.433333,29216.0
12.466667,29259.0
12.500000,29267.0
12.533333,29269.0
12.566667,29300.0
12.600000,29300.0
12.633333,29300.0
12.666667,29300.0
12.700000,29323.0
12.733333,29352.0
12.766667,29356.0
12.800000,29360.0
12.833333,29367.0
12.866667,29367.0
12.900000,29506.0
12.933333,29506.0
12.966667,29520.0
13.000000,29521.0
13.033333,29521.0
13.066667,29521.0
13.100000,29521.0
13.133333,29521.0
13.166667,29523.0
13.200000,29524.0
13.233333,29524.0
13.266667,29559.0
13.300000,29559.0
13.333333,29560.0
13.366667,29562.0
13.400000,29569.0
13.433333,29569.0
13.466667,29569.0
13.500000,29569.0
13.533333,29578.0
13.566667,29592.0
13.600000,29597.0
13.633333,29597.0
13.666667,29603.0
13.700000,29675.0
13.733333,29711.0
13.766667,29733.0
13.800000,29735.0
13.833333,29735.0
13.866667,29749.0
13.900000,29749.0
13.933333,29749.0
13.966667,29765.0
14.000000,29765.0
14.033333,29765.0
14.066667,29780.0
14.100000,29800.0
14.133333,29800.0
14.166667,29800.0
14.200000,29820.0
14.233333,29821.0
14.266667,29821.0
14.300000,29821.0
14.333333,29846.0
14.366667,29846.0
14.400000,29846.0
14.433333,29849.0
14.466667,29854.0
14.500000,29854.0
14.533333,29854.0
14.566667,29854.0
14.600000,29854.0
14.633333,29854.0
14.666667,29855.0
14.700000,29855.0
14.733333,29855.0
14.766667,29868.0
14.800000,29886.0
14.833333,29886.0
14.866667,29888.0
14.900000,29891.0
14.933333,29904.0
14.966667,29909.0
15.000000,29911.0
15.033333,29911.0
15.066667,29913.0
