time,average_coverage
0.000000,0.0
0.033333,5423.13249569448
0.066667,6781.61101350264
0.100000,7972.07664584114
0.133333,9036.75723023444
0.166667,10140.970258267658
0.200000,10789.66171981362
0.233333,11362.88215259246
0.266667,11858.83462734782
0.300000,12255.95599300338
0.333333,12612.646450390841
0.366667,12978.3215540601
0.400000,13812.09672901114
0.433333,14143.63017680956
0.466667,14489.53905865886
0.500000,14697.08438776844
0.533333,14830.955617367259
0.566667,15419.44994882516
0.600000,15577.57972338484
0.633333,15774.34347695626
0.666667,16041.187471525718
0.700000,16184.04334740634
0.733333,16294.554496672477
0.766667,16519.17065371748
0.800000,16666.518852739002
0.833333,16789.608506799657
0.866667,16830.93787969594
0.900000,16973.79375557656
0.933333,17073.523329304542
0.966667,17157.979004353463
1.000000,17221.76999295424
1.033333,17291.85023395228
1.066667,17411.346029500222
1.100000,17508.38020934366
1.133333,17909.09543351194
1.166667,17920.77547367828
1.200000,17945.93248326732
1.233333,17976.48028062544
1.266667,18090.5852884043
1.300000,18164.25938791506
1.333333,18247.816598335798
1.366667,18410.43869603638
1.400000,18520.949845302523
1.433333,18575.756187621497
1.466667,18801.27080929468
1.500000,19047.450117416
1.533333,19103.15492436316
1.566667,19169.64130684848
1.600000,19917.16387749424
1.633333,20356.51308067426
1.666667,20431.0856448132
1.700000,20493.07970415762
1.733333,20536.206006310258
1.766667,20706.015821036282
1.800000,20720.391255087157
1.833333,20792.26842534156
1.866667,20852.46555542962
1.900000,20923.44426105584
1.933333,21085.16789412824
1.966667,21203.765225048002
2.000000,21279.23625381512
2.033333,21331.34720224956
2.066667,21354.70728258224
2.100000,21442.75681614388
2.133333,21537.095602102778
2.166667,21554.166430038204
2.200000,21565.84647020454
2.233333,21612.5666308699
2.266667,21663.77911467616
2.300000,21674.56069021432
2.333333,21757.219436006882
2.366667,21781.477980967742
2.400000,21856.05054510668
2.433333,21868.629049901203
2.466667,21923.435392220177
2.500000,21927.92771536108
2.533333,21971.054017513718
2.566667,22139.96536761156
2.600000,22162.42698331606
2.633333,22202.857891584157
2.666667,22621.54240831604
2.700000,22659.277922699603
2.733333,22679.044144519557
2.766667,22687.130326173177
2.800000,22829.986202053802
2.833333,22925.223452640883
2.866667,22952.177391486282
2.900000,22978.232865703503
2.933333,22981.826724216222
2.966667,22990.811370498017
3.000000,22990.811370498017
