time,average_coverage
0.000000,2794.0659264
0.033333,5973.497804799999
0.066667,8002.79776
0.100000,9086.9719168
0.133333,10867.8594368
0.166667,11884.524608
0.200000,12307.715264
0.233333,13208.506803200002
0.266667,14754.624268800002
0.300000,15234.2403456
0.333333,15619.39024
0.366667,15981.2853568
0.400000,16192.1369344
0.433333,16594.264038399999
0.466667,16855.9872064
0.500000,17271.8967808
0.533333,17987.2745792
0.566667,18113.5439808
0.600000,18355.8430336
0.633333,18765.8389504
0.666667,18862.7761344
0.700000,19113.2678848
0.733333,19396.630489600004
0.766667,19559.8411584
0.800000,19726.0262592
0.833333,19865.996607999998
0.866667,19996.789452799996
0.900000,20086.6099072
0.933333,20188.5063296
0.966667,20259.1396416
1.000000,20356.6258368
1.033333,20399.3882944
1.066667,20456.5733952
1.100000,20526.8828224
1.133333,20668.239872000002
1.166667,20756.6121152
1.200000,20825.7240256
1.233333,20895.228192
1.266667,20957.570047999998
1.300000,20997.3097152
1.333333,21040.6363776
1.366667,21196.8138816
1.400000,21307.649529600003
1.433333,21502.115712000003
1.466667,21544.434777600003
1.500000,21694.566700800002
1.533333,21766.1060736
1.566667,21812.997676799998
1.600000,21870.7776
1.633333,21982.40352
1.666667,22150.336320000002
1.700000,22285.6704
1.733333,22351.85568
1.766667,22384.4544
1.800000,22460.518079999998
1.833333,22515.83712
1.866667,22613.63328
1.900000,22663.02528
1.933333,22721.30784
1.966667,22780.57824
2.000000,22791.444480000002
2.033333,22803.29856
2.066667,22849.72704
2.100000,22864.54464
2.133333,22874.42304
2.166667,23011.732799999998
2.200000,23233.00896
2.233333,23288.328
2.266667,23304.13344
2.300000,23313.024
2.333333,23363.40384
2.366667,23422.67424
2.400000,23512.56768
2.433333,23534.30016
2.466667,23541.215040000003
2.500000,23558.996160000002
2.533333,23562.947519999998
2.566667,23563.93536
2.600000,23582.70432
2.633333,23590.607040000003
2.666667,23600.48544
2.700000,23604.4368
2.733333,23669.63424
2.766667,23670.622079999997
2.800000,23672.59776
2.833333,23672.59776
2.866667,23697.29376
2.900000,23734.83168
2.933333,23740.75872
2.966667,23798.05344
3.000000,23825.71296
3.033333,23978.304
3.066667,24091.2
3.100000,24194.016
3.133333,24198.048
3.166667,24419.808
3.200000,24441.984
3.233333,24472.224000000002
3.266667,24521.616
3.300000,24546.816
3.333333,24580.08
3.366667,24605.28
3.400000,24622.416
3.433333,24689.952
3.466667,24701.04
3.500000,24706.08
3.533333,24879.456000000002
3.566667,24900.624
3.600000,24929.856
3.633333,24987.312
3.666667,25036.704
3.700000,25036.704
3.733333,25053.84
3.766667,25121.376
3.800000,25317.936
3.833333,25348.176
3.866667,25367.328
3.900000,25407.648
3.933333,25478.208
3.966667,25483.248
4.000000,25483.248
4.033333,25483.248
4.066667,25489.296
4.100000,25506.432
4.133333,25520.544
4.166667,25539.696
4.200000,25559.856
4.233333,25624.368
4.266667,25731.216
4.300000,25744.32
4.333333,25777.584
4.366667,25803.792
4.400000,25811.856
4.433333,25820.928
4.466667,25846.128
4.500000,25849.152000000002
4.533333,25849.152000000002
4.566667,25851.168
4.600000,25859.232
4.633333,25859.232
4.666667,25859.232
4.700000,25867.296
4.733333,25887.456000000002
4.766667,25899.552
4.800000,26073.936
4.833333,26096.112
4.866667,26103.168
4.900000,26238.24
4.933333,26270.496
4.966667,26285.616
5.000000,26306.784
5.033333,26336.016
5.066667,26420.688000000002
5.100000,26421.696
5.133333,26421.696
5.166667,26428.752
5.200000,26437.824
5.233333,26464.032
5.266667,26495.28
5.300000,26531.568
5.333333,26561.808
5.366667,26707.968
5.400000,26803.728
5.433333,26817.84
5.466667,26830.944
5.500000,26830.944
5.533333,26996.256
5.566667,27079.920000000002
5.600000,27149.472
5.633333,27160.56
5.666667,27207.936
5.700000,27249.264
5.733333,27265.392
5.766667,27284.544
5.800000,27351.072
5.833333,27485.136
5.866667,27538.0
5.900000,27787.0
5.933333,27836.0
5.966667,27836.0
6.000000,27850.0
6.033333,27877.0
6.066667,28036.0
6.100000,28149.0
6.133333,28221.0
6.166667,28252.0
6.200000,28290.0
6.233333,28300.0
6.266667,28316.0
6.300000,28320.0
6.333333,28336.0
6.366667,28387.0
6.400000,28389.0
6.433333,28390.0
6.466667,28404.0
6.500000,28412.0
6.533333,28412.0
6.566667,28413.0
6.600000,28424.0
6.633333,28430.0
6.666667,28434.0
6.700000,28434.0
6.733333,28486.0
6.766667,28486.0
6.800000,28510.0
6.833333,28522.0
6.866667,28528.0
6.900000,28530.0
6.933333,28541.0
6.966667,28558.0
7.000000,28561.0
7.033333,28590.0
7.066667,28597.0
7.100000,28615.0
7.133333,28623.0
7.166667,28627.0
7.200000,28631.0
7.233333,28639.0
7.266667,28668.0
7.300000,28696.0
7.333333,28701.0
7.366667,28703.0
7.400000,28728.0
7.433333,28768.0
