time,average_coverage
0.000000,2021.64
0.033333,3693.42
0.066667,5751.78
0.100000,6778.52
0.133333,8286.08
0.166667,9507.02
0.200000,11491.32
0.233333,13035.6
0.266667,13504.800000000001
0.300000,14011.34
0.333333,14943.78
0.366667,15934.44
0.400000,16247.58
0.433333,16594.38
0.466667,17136.0
0.500000,17473.62
0.533333,17966.28
0.566667,18323.28
0.600000,18640.5
0.633333,18731.28
0.666667,18799.62
0.700000,18898.56
0.733333,19108.68
0.766667,19193.34
0.800000,19345.32
0.833333,19522.8
0.866667,19601.34
0.900000,19796.16
0.933333,19871.64
0.966667,19966.5
1.000000,20053.2
1.033333,20164.38
1.066667,20239.86
1.100000,20407.14
1.133333,20515.260000000002
1.166667,20577.48
1.200000,20625.420000000002
1.233333,20784.54
1.266667,20967.12
1.300000,20981.4
1.333333,20983.44
1.366667,20987.52
1.400000,21010.98
1.433333,21067.08
1.466667,21111.96
1.500000,21238.44
1.533333,21238.44
1.566667,21272.100000000002
1.600000,21283.32
1.633333,21316.98
1.666667,21372.06
1.700000,21414.9
1.733333,21540.36
1.766667,21621.96
1.800000,21650.52
1.833333,21705.600000000002
1.866667,21754.56
1.900000,22139.100000000002
1.933333,22182.96
1.966667,22275.78
2.000000,22356.36
2.033333,22448.16
2.066667,22464.48
2.100000,22464.48
2.133333,22464.48
2.166667,22464.48
2.200000,22531.8
2.233333,22590.96
2.266667,22621.56
2.300000,22626.66
2.333333,22626.66
2.366667,22626.66
2.400000,22647.06
2.433333,22706.22
2.466667,22770.48
2.500000,22774.56
2.533333,22776.600000000002
2.566667,22793.94
2.600000,22809.24
2.633333,22809.24
2.666667,22809.24
2.700000,22811.28
2.733333,22813.32
2.766667,22813.32
2.800000,22816.38
2.833333,22818.420000000002
2.866667,22818.420000000002
2.900000,22818.420000000002
2.933333,22823.52
2.966667,22830.66
3.000000,22851.06
3.033333,22860.24
3.066667,22873.5
3.100000,22873.5
3.133333,22873.5
3.166667,23061.18
3.200000,23061.18
3.233333,23062.2
3.266667,23062.2
3.300000,23065.260000000002
3.333333,23078.52
3.366667,23088.72
3.400000,23097.9
3.433333,23097.9
3.466667,23097.9
3.500000,23103.0
3.533333,23103.0
3.566667,23103.0
3.600000,23103.0
3.633333,23106.06
3.666667,23106.06
3.700000,23106.06
3.733333,23106.06
3.766667,23106.06
3.800000,23106.06
3.833333,23122.38
3.866667,23122.38
3.900000,23124.420000000002
3.933333,23124.420000000002
3.966667,23136.66
4.000000,23138.7
4.033333,23164.2
4.066667,23199.9
4.100000,23199.9
4.133333,23199.9
4.166667,23199.9
4.200000,23203.98
4.233333,23207.04
4.266667,23207.04
4.300000,23207.04
4.333333,23207.04
4.366667,23207.04
4.400000,23207.04
4.433333,23208.06
4.466667,23208.06
4.500000,23215.2
4.533333,23217.24
4.566667,23224.38
4.600000,23224.38
4.633333,23224.38
4.666667,23224.38
4.700000,23224.38
4.733333,23224.38
4.766667,23224.38
4.800000,23227.44
4.833333,23245.8
4.866667,23245.8
4.900000,23245.8
4.933333,23245.8
4.966667,23249.88
5.000000,23249.88
5.033333,23249.88
5.066667,23263.14
5.100000,23263.14
5.133333,23263.14
5.166667,23263.14
5.200000,23266.2
5.233333,23266.2
5.266667,23266.2
5.300000,23269.260000000002
5.333333,23291.7
5.366667,23329.44
5.400000,23362.08
5.433333,23362.08
5.466667,23362.08
5.500000,23362.08
5.533333,23362.08
5.566667,23365.14
5.600000,23400.84
5.633333,23400.84
5.666667,23400.84
5.700000,23401.86
5.733333,23401.86
5.766667,23401.86
5.800000,23401.86
5.833333,23401.86
5.866667,23401.86
5.900000,23401.86
5.933333,23401.86
5.966667,23401.86
6.000000,23403.9
6.033333,23405.94
6.066667,23405.94
6.100000,23405.94
6.133333,23410.02
6.166667,23410.02
6.200000,23410.02
6.233333,23410.02
6.266667,23414.100000000002
6.300000,23414.100000000002
6.333333,23414.100000000002
6.366667,23415.12
6.400000,23434.5
6.433333,23447.760000000002
6.466667,23447.760000000002
6.500000,23447.760000000002
6.533333,23454.9
6.566667,23454.9
6.600000,23454.9
6.633333,23454.9
6.666667,23490.600000000002
6.700000,23490.600000000002
6.733333,23490.600000000002
6.766667,23492.64
6.800000,23492.64
6.833333,23492.64
6.866667,23492.64
6.900000,23495.7
6.933333,23499.78
6.966667,23499.78
7.000000,23517.12
7.033333,23517.12
7.066667,23517.12
7.100000,23517.12
7.133333,23517.12
7.166667,23517.12
7.200000,23517.12
7.233333,23519.16
7.266667,23520.18
7.300000,23520.18
7.333333,23555.88
7.366667,23563.02
7.400000,23574.24
7.433333,23574.24
7.466667,23574.24
7.500000,23574.24
7.533333,23574.24
7.566667,23575.260000000002
7.600000,23579.34
7.633333,23579.34
7.666667,23579.34
7.700000,23579.34
7.733333,23591.58
7.766667,23611.98
7.800000,23611.98
7.833333,23611.98
7.866667,23611.98
7.900000,23620.14
7.933333,23625.24
7.966667,23627.28
8.000000,23635.44
8.033333,23686.44
8.066667,23704.8
8.100000,23713.98
