time,average_coverage
0.000000,2421.98
0.033333,5918.6
0.066667,7017.4800000000005
0.100000,8326.44
0.133333,9791.95
0.166667,10656.51
0.200000,11934.16
0.233333,12692.67
0.266667,13232.01
0.300000,13966.28
0.333333,14808.62
0.366667,15173.23
0.400000,15587.33
0.433333,15962.04
0.466667,16140.81
0.500000,16266.05
0.533333,16523.6
0.566667,16708.43
0.600000,16877.1
0.633333,17093.24
0.666667,17254.84
0.700000,17502.29
0.733333,17667.93
0.766667,18014.36
0.800000,18109.3
0.833333,18250.7
0.866667,18429.47
0.900000,18570.87
0.933333,18649.65
0.966667,18722.37
1.000000,18938.51
1.033333,18988.0
1.066667,19017.29
1.100000,19091.02
1.133333,19186.97
1.166667,19425.33
1.200000,19470.78
1.233333,19591.98
1.266667,19643.49
1.300000,19681.87
1.333333,19748.53
1.366667,19813.170000000002
1.400000,19884.88
1.433333,19927.3
1.466667,20136.37
1.500000,20159.6
1.533333,20181.82
1.566667,20382.81
1.600000,20434.32
1.633333,20447.45
1.666667,20927.2
1.700000,21420.08
1.733333,21433.21
1.766667,21439.27
1.800000,21506.94
1.833333,21523.1
1.866667,21721.06
1.900000,21746.31
1.933333,21872.56
1.966667,21925.08
2.000000,22086.68
2.033333,22103.85
2.066667,22174.55
2.100000,22204.85
2.133333,22209.9
2.166667,22229.09
2.200000,22233.13
2.233333,22243.23
2.266667,22315.95
2.300000,22384.63
2.333333,22396.75
2.366667,22414.93
2.400000,22478.56
2.433333,22488.66
2.466667,22516.94
2.500000,22523.0
2.533333,22531.08
2.566667,22533.1
2.600000,22536.13
2.633333,22538.15
2.666667,22572.49
2.700000,22582.59
2.733333,22654.3
2.766667,22714.9
2.800000,22756.31
2.833333,22800.75
2.866667,22823.98
2.900000,22851.25
2.933333,22873.47
2.966667,22876.5
3.000000,23393.48907168
3.033333,23393.48907168
3.066667,23400.62994136
3.100000,23432.253792800002
3.133333,23467.9581412
3.166667,23485.300253280002
3.200000,23487.34050176
3.233333,23490.40087448
3.266667,23497.54174416
3.300000,23507.74298656
3.333333,23552.62845312
3.366667,23554.6687016
3.400000,23566.91019248
3.433333,23590.37305
3.466667,23607.715162080003
3.500000,23627.09752264
3.533333,23631.1780196
3.566667,23631.1780196
3.600000,23648.520131679998
3.633333,23648.520131679998
3.666667,23680.14398312
3.700000,23686.26472856
3.733333,23758.6935496
3.766667,23777.05578592
3.800000,23784.1966556
3.833333,23799.4985192
3.866667,23832.142494879998
3.900000,23833.16261912
3.933333,23898.45057048
3.966667,23900.490818960003
4.000000,23990.26175208
4.033333,23996.38249752
4.066667,24131.0388972
4.100000,24172.863991039998
4.133333,24193.26647584
4.166667,24198.367097039998
4.200000,24221.82995456
4.233333,24239.17206664
4.266667,24257.53430296
4.300000,24259.57455144
4.333333,24263.6550484
4.366667,24357.50647848
4.400000,24358.52660272
4.433333,24394.230951120004
4.466667,24394.230951120004
4.500000,24403.412069280002
4.533333,24434.015796480002
4.566667,24435.03592072
4.600000,24447.2774116
4.633333,24464.619523679998
4.666667,24564.591699200002
4.700000,24646.201638399998
4.733333,24758.4153048
4.766667,24770.65679568
4.800000,24770.65679568
4.833333,24843.08561672
4.866667,24845.1258652
4.900000,24845.1258652
4.933333,24853.286859120002
4.966667,24877.76984088
5.000000,24909.39369232
5.033333,24937.957171039998
5.066667,24943.05779224
5.100000,25082.814813120003
5.133333,25127.70027968
5.166667,25136.88139784
5.200000,25151.163137199997
5.233333,25154.223509920004
5.266667,25157.28388264
5.300000,25176.6662432
5.333333,25183.80711288
5.366667,25185.84736136
5.400000,25196.048603760002
5.433333,25202.169349199998
5.466667,25243.99444304
5.500000,25263.3768036
5.533333,25291.94028232
5.566667,25297.04090352
5.600000,25297.04090352
5.633333,25299.081152
5.666667,25321.52388528
5.700000,25322.544009520003
5.733333,25323.564133760003
5.766667,25343.96661856
5.800000,25343.96661856
5.833333,25350.087364
5.866667,25351.107488240003
5.900000,25351.107488240003
5.933333,25354.167860960002
5.966667,25354.167860960002
6.000000,25354.167860960002
6.033333,25378.65084272
6.066667,25379.670966960002
6.100000,25389.87220936
6.133333,25408.23444568
6.166667,25409.25456992
6.200000,25444.95891832
6.233333,25454.14003648
6.266667,25471.482148559997
6.300000,25508.2066212
6.333333,25529.62923024
6.366667,25529.62923024
6.400000,25567.373827119998
6.433333,25573.49457256
6.466667,25573.49457256
6.500000,25578.59519376
6.533333,25579.615318
6.566667,25590.836684640002
6.600000,25591.856808880002
6.633333,25618.380039120002
6.666667,25621.440411839998
6.700000,25622.46053608
6.733333,25623.480660319998
6.766667,25628.58128152
6.800000,25653.06426328
6.833333,25659.185008719996
6.866667,25659.185008719996
6.900000,25661.2252572
6.933333,25661.2252572
6.966667,25662.24538144
7.000000,25663.26550568
7.033333,25664.285629920003
7.066667,25664.285629920003
7.100000,25739.77482368
7.133333,25739.77482368
7.166667,25740.794947920003
7.200000,25781.59991752
7.233333,25784.660290240005
7.266667,25942.77954744
7.300000,25984.60464128
7.333333,25985.62476552
7.366667,25988.685138240005
7.400000,25991.74551096
7.433333,26044.79197144
7.466667,26044.79197144
