time,average_coverage
0.000000,0.0
0.033333,4124.4857329356
0.066667,5587.0910423384
0.100000,7620.2451081656
0.133333,8173.4426501728
0.166667,8788.900432147599
0.200000,9904.4814532064
0.233333,10330.0965362636
0.266667,11270.124093807199
0.300000,11630.416957882
0.333333,11931.511561004
0.366667,12279.556509019601
0.400000,13218.563406891599
0.433333,13540.071203445601
0.466667,13793.194802002401
0.500000,14021.8225684408
0.533333,14603.5985812528
0.566667,14754.6562126496
0.600000,14994.5112354756
0.633333,15206.8084471684
0.666667,15475.241940799198
0.700000,15794.708418010001
0.733333,15882.4851497676
0.766667,15989.654415285599
0.800000,16206.034265664799
0.833333,16266.2531862892
0.866667,16539.789978278
0.900000,16600.0088989024
0.933333,16808.2234719088
0.966667,16874.5663505628
1.000000,16925.5993341428
1.033333,17027.6653013028
1.066667,17169.5369956552
1.100000,17233.838554965998
1.133333,17472.672918120403
1.166667,17569.6355869224
1.200000,17656.3916590084
1.233333,17675.7841927688
1.266667,17702.3213442304
1.300000,18156.514898092402
1.333333,18375.9567274864
1.366667,18472.9193962884
1.400000,18518.8490815104
1.433333,18615.8117503124
1.466667,18709.7124400996
1.500000,18828.108962005197
1.533333,18876.0799665704
1.566667,18976.1046143872
1.600000,19049.5921107424
1.633333,19207.794359840398
1.666667,19447.649382666397
1.700000,19576.252501288
1.733333,19771.1984985636
1.766667,19922.2561299604
1.800000,20004.92956336
1.833333,20085.561677416397
1.866667,20137.615320668
1.900000,20180.4830268752
1.933333,20186.6069849048
1.966667,20249.887884543998
2.000000,20259.073821588398
2.033333,20286.6316327216
2.066667,20318.2720825412
2.100000,20363.181108091598
2.133333,20370.325725792798
2.166667,20426.4620077308
2.200000,20457.0817978788
2.233333,20508.1147814588
2.266667,20516.2800588316
2.300000,20672.4409885864
2.333333,20679.5856062876
2.366667,20681.6269256308
2.400000,20688.771543332
2.433333,20734.701228554
2.466667,20757.1557413292
2.500000,20785.734212134
2.533333,20796.9614685216
2.566667,21265.444257786
2.600000,21381.7994603484
2.633333,21418.543208526
2.666667,21445.080359987598
2.700000,21458.348935718397
2.733333,21463.452234076398
2.766667,21466.5142130912
2.800000,21472.6381711208
2.833333,21512.4438983132
2.866667,21514.485217656398
2.900000,21521.6298353576
2.933333,21583.890075325202
2.966667,21719.637811648
3.000000,21728.8237486924
3.033333,21748.2162824528
3.066667,21788.0220096452
3.100000,21819.662459464802
3.133333,21860.488846328797
3.166667,21919.6871072816
3.200000,21952.3482167728
3.233333,22052.3728645896
3.266667,22070.7447386784
3.300000,22082.992654737598
3.333333,22090.1372724388
3.366667,22091.157932110396
3.400000,22100.3438691548
3.433333,22139.1289366756
3.466667,22145.252894705198
3.500000,22171.7900461668
3.533333,22227.9263281048
3.566667,22235.070945806
3.600000,22237.1122651492
3.633333,22254.4634795664
3.666667,22260.587437595997
3.700000,22328.9716355932
3.733333,22843.3841100796
3.766667,22862.77664384
3.800000,22912.7889677484
3.833333,22937.2847998668
3.866667,22943.4087578964
3.900000,23047.5160443996
3.933333,23089.3630909352
3.966667,23142.4373938584
4.000000,23187.3464194088
4.033333,23228.1728062728
4.066667,23275.1231511664
4.100000,23326.1561347464
4.133333,23329.2181137612
4.166667,23341.4660298204
4.200000,23344.528008835197
4.233333,23387.3957150424
4.266667,23410.870887489196
4.300000,23430.2634212496
4.333333,23465.9865097556
4.366667,23465.9865097556
4.400000,23490.482341874
4.433333,23505.792236948
4.466667,23522.122791693597
4.500000,23546.618623812
4.533333,23578.259073631598
4.566667,23740.543961416
4.600000,23750.750558131997
4.633333,23884.4569751116
4.666667,23952.841173108798
4.700000,24032.4526274936
4.733333,24036.53526618
4.766667,24044.7005435528
4.800000,24103.8988045056
4.833333,24113.08474155
4.866667,24138.60123334
4.900000,24178.4069605324
4.933333,24178.4069605324
4.966667,24203.923452322397
5.000000,24205.9647716656
5.033333,24230.460603784
5.066667,24239.6465408284
5.100000,24243.7291795148
5.133333,24255.977095574
5.166667,24262.101053603597
5.200000,24314.1546968552
5.233333,24315.175356526797
5.266667,24322.319974227998
5.300000,24332.526570944003
5.333333,24336.609209630402
5.366667,24336.609209630402
5.400000,24339.6711886452
5.433333,24339.6711886452
5.466667,24346.8158063464
5.500000,24346.8158063464
5.533333,24346.8158063464
5.566667,24348.8571256896
5.600000,24362.1257014204
5.633333,24367.2289997784
5.666667,24375.394277151197
5.700000,24379.476915837597
5.733333,24379.476915837597
5.766667,24380.4975755092
5.800000,24384.5802141956
5.833333,24394.8802141956
5.866667,24397.8487899264
5.900000,24408.1487899264
5.933333,24418.448789926402
5.966667,24427.6347269708
6.000000,24430.509899417597
6.033333,24435.613197775598
6.066667,24443.7784751484
6.100000,24461.2230928496
6.133333,24471.523092849602
6.166667,24473.5644121928
6.200000,24485.905731536
6.233333,24500.2883702224
6.266667,24506.412328252
6.300000,24524.8776056248
6.333333,24546.6647425072
6.366667,24582.6680408652
6.400000,24613.5680408652
6.433333,24644.468040865202
6.466667,24672.766301818
6.500000,24709.0430335756
6.533333,24751.1702899632
6.566667,24785.132268978003
6.600000,24825.2182060224
6.633333,24878.4793155136
6.666667,24899.079315513598
6.700000,24919.6793155136
6.733333,24961.8999751852
6.766667,24982.499975185197
6.800000,25003.0999751852
6.833333,25023.5131686172
6.866667,25023.5131686172
6.900000,25049.0296604072
6.933333,25049.0296604072
6.966667,25073.5254925256
7.000000,25116.3931987328
7.033333,25116.3931987328
7.066667,25116.3931987328
7.100000,25116.3931987328
7.133333,25116.3931987328
7.166667,25116.3931987328
7.200000,25116.3931987328
7.233333,25116.3931987328
7.266667,25117.413858404398
7.300000,25117.413858404398
7.333333,25121.496497090797
7.366667,25121.496497090797
7.400000,25180.6947580436
7.433333,25193.9633337744
7.466667,25193.9633337744
7.500000,25194.983993446
7.533333,25202.1286111472
7.566667,25202.1286111472
7.600000,25202.1286111472
7.633333,25202.1286111472
7.666667,25205.190590162
7.700000,25205.190590162
7.733333,25205.190590162
7.766667,25214.3765272064
7.800000,25214.3765272064
7.833333,25214.3765272064
7.866667,25217.4385062212
7.900000,25221.521144907598
7.933333,25255.2029140704
7.966667,25270.5128091444
8.000000,25271.533468816
8.033333,25271.533468816
8.066667,25271.533468816
8.100000,25278.6780865172
8.133333,25279.6987461888
8.166667,25279.6987461888
8.200000,25280.7194058604
8.233333,25280.7194058604
8.266667,25280.7194058604
8.300000,25288.8846832332
8.333333,25295.008641262797
8.366667,25295.008641262797
8.400000,25295.008641262797
8.433333,25295.008641262797
8.466667,25295.008641262797
8.500000,25296.0293009344
8.533333,25300.1119396208
8.566667,25300.1119396208
8.600000,25310.3185363368
8.633333,25358.289540902002
8.666667,25358.289540902002
8.700000,25358.289540902002
8.733333,25380.7440536772
8.766667,25380.7440536772
8.800000,25380.7440536772
8.833333,25384.8266923636
8.866667,25384.8266923636
8.900000,25399.115927765997
8.933333,25409.322524482
8.966667,25410.343184153597
9.000000,25410.343184153597
9.033333,25410.343184153597
9.066667,25410.343184153597
9.100000,25410.343184153597
9.133333,25410.343184153597
9.166667,25410.343184153597
9.200000,25415.4464825116
9.233333,25425.6530792276
9.266667,25425.6530792276
9.300000,25425.6530792276
9.333333,25425.6530792276
9.366667,25426.6737388992
9.400000,25426.6737388992
9.433333,25426.6737388992
9.466667,25426.6737388992
9.500000,25433.8183566004
9.533333,25438.921654958398
9.566667,25481.7893611656
9.600000,25481.7893611656
9.633333,25481.7893611656
9.666667,25481.7893611656
9.700000,25496.078596568
9.733333,25498.1199159112
9.766667,25679.797337456
9.800000,25679.797337456
9.833333,25679.797337456
9.866667,25695.107232529997
9.900000,25695.107232529997
9.933333,25695.107232529997
9.966667,25698.1692115448
10.000000,25698.1692115448
10.033333,25698.1692115448
10.066667,25698.1692115448
10.100000,25698.1692115448
10.133333,25698.1692115448
10.166667,25699.1898712164
10.200000,25699.1898712164
10.233333,25699.1898712164
10.266667,25699.1898712164
10.300000,25703.272509902803
10.333333,25709.3964679324
10.366667,25709.3964679324
10.400000,25709.3964679324
10.433333,25740.0162580804
10.466667,25745.1195564384
10.500000,25747.1608757816
10.533333,25747.1608757816
10.566667,25747.1608757816
10.600000,25749.2021951248
10.633333,25758.388132169202
10.666667,25793.0905610036
10.700000,25793.0905610036
10.733333,25793.0905610036
10.766667,25793.0905610036
10.800000,25793.0905610036
10.833333,25793.0905610036
10.866667,25793.0905610036
10.900000,25798.1938593616
10.933333,25798.1938593616
10.966667,25798.1938593616
11.000000,25798.1938593616
11.033333,25798.1938593616
11.066667,25798.1938593616
11.100000,25798.1938593616
11.133333,25811.4624350924
11.166667,25811.4624350924
11.200000,25811.4624350924
11.233333,25812.483094763997
11.266667,25844.1235445836
11.300000,25844.1235445836
11.333333,25844.1235445836
11.366667,25844.1235445836
11.400000,25847.1855235984
11.433333,25847.1855235984
11.466667,25854.330141299597
11.500000,25854.330141299597
11.533333,25854.330141299597
11.566667,25854.330141299597
11.600000,25855.3508009712
11.633333,25855.3508009712
11.666667,25894.135868492
11.700000,25894.135868492
11.733333,25899.23916685
11.766667,25899.23916685
11.800000,25899.23916685
11.833333,25899.23916685
11.866667,25899.23916685
11.900000,25899.23916685
11.933333,25903.321805536398
11.966667,25908.4251038944
12.000000,25914.549061923997
12.033333,25925.776318311597
12.066667,25926.7969779832
12.100000,25948.2308310868
12.133333,25948.2308310868
12.166667,25948.2308310868
12.200000,25948.2308310868
12.233333,25948.2308310868
12.266667,25948.2308310868
12.300000,25948.2308310868
12.333333,25948.2308310868
12.366667,25948.2308310868
12.400000,25948.2308310868
12.433333,25948.2308310868
12.466667,25948.2308310868
12.500000,25953.3341294448
12.533333,25953.3341294448
12.566667,25953.3341294448
12.600000,25953.3341294448
12.633333,25955.375448788
12.666667,25957.4167681312
12.700000,25957.4167681312
12.733333,25957.4167681312
12.766667,25957.4167681312
12.800000,25958.4374278028
12.833333,25958.4374278028
12.866667,25958.4374278028
12.900000,25958.4374278028
12.933333,25975.78864222
12.966667,25975.78864222
13.000000,25975.78864222
13.033333,25980.891940578
13.066667,25980.891940578
13.100000,25980.891940578
13.133333,25983.953919592797
13.166667,25983.953919592797
13.200000,25983.953919592797
13.233333,25983.953919592797
13.266667,25983.953919592797
13.300000,25983.953919592797
13.333333,25983.953919592797
13.366667,25985.995238936
13.400000,25998.2431549952
13.433333,26025.800966128398
13.466667,26025.800966128398
13.500000,26025.800966128398
13.533333,26034.986903172798
13.566667,26040.0902015308
13.600000,26040.0902015308
13.633333,26042.131520874
13.666667,26043.152180545603
13.700000,26043.152180545603
13.733333,26045.193499888803
