time,average_coverage
6.933333,28028
6.966667,28030
7.000000,28098
7.033333,28098
7.066667,28098
7.100000,28126
7.133333,28126
7.166667,28126
7.200000,28126
7.233333,28129
7.266667,28130
7.300000,28130
7.333333,28141
7.366667,28146
7.400000,28178
7.433333,28178
7.466667,28178
7.500000,28178
7.533333,28179
7.566667,28179
7.600000,28184
7.633333,28223
7.666667,28226
7.700000,28294
7.733333,28304
7.766667,28304
7.800000,28304
7.833333,28324
7.866667,28334
7.900000,28380
7.933333,28380
7.966667,28381
8.000000,28383
8.033333,28390
8.066667,28390
8.100000,28394
8.133333,28394
8.166667,28419
8.200000,28425
8.233333,28438
8.266667,28438
8.300000,28438
8.333333,28438
8.366667,28438
8.400000,28456
8.433333,28456
8.466667,28456
8.500000,28460
8.533333,28480
8.566667,28485
8.600000,28485
8.633333,28487
8.666667,28504
8.700000,28515
8.733333,28515
8.766667,28515
8.800000,28527
8.833333,28527
8.866667,28527
8.900000,28527
8.933333,28527
8.966667,28528
9.000000,28528
9.033333,28529
9.066667,28529
9.100000,28532
9.133333,28538
9.166667,28554
9.200000,28554
9.233333,28554
9.266667,28554
9.300000,28554
9.333333,28562
9.366667,28571
9.400000,28571
9.433333,28592
9.466667,28600
9.500000,28601
9.533333,28601
9.566667,28604
9.600000,28608
9.633333,28608
9.666667,28610
9.700000,28610
9.733333,28612
9.766667,28619
9.800000,28619
9.833333,28619
9.866667,28619
9.900000,28621
9.933333,28637
9.966667,28650
10.000000,28650
10.033333,28650
10.066667,28653
10.100000,28653
10.133333,28655
10.166667,28655
10.200000,28655
10.233333,28662
10.266667,28674
10.300000,28674
10.333333,28675
10.366667,28717
10.400000,28721
10.433333,28721
10.466667,28721
10.500000,28722
10.533333,28722
10.566667,28722
10.600000,28722
10.633333,28724
10.666667,28724
10.700000,28771
10.733333,28776
10.766667,28776
10.800000,28780
10.833333,28780
10.866667,28780
10.900000,28798
10.933333,28802
10.966667,28802
11.000000,28802
11.033333,28802
11.066667,28802
11.100000,28804
11.133333,28806
11.166667,28806
11.200000,28806
11.233333,28806
11.266667,28808
11.300000,28808
11.333333,28808
11.366667,28808
11.400000,28808
11.433333,28808
11.466667,28808
11.500000,28817
11.533333,28817
11.566667,28818
11.600000,28818
11.633333,28818
11.666667,28826
11.700000,28826
11.733333,28826
11.766667,28826
11.800000,28826
11.833333,28826
11.866667,28826
11.900000,28826
11.933333,28828
11.966667,28832
12.000000,28842
12.033333,28842
12.066667,28846
12.100000,28847
12.133333,28847
12.166667,28847
12.200000,28847
12.233333,28866
12.266667,28868
12.300000,28868
12.333333,28868
12.366667,28868
12.400000,28872
12.433333,28872
12.466667,28872
12.500000,28873
12.533333,28873
12.566667,28875
12.600000,28875
12.633333,28876
12.666667,28877
12.700000,28877
12.733333,28881
12.766667,28881
12.800000,28881
12.833333,28881
12.866667,28881
12.900000,28881
12.933333,28908
12.966667,28909
13.000000,28921
13.033333,28922
13.066667,28949
13.100000,28949
13.133333,28952
13.166667,28961
13.200000,28966
13.233333,28967
13.266667,28967
13.300000,28972
13.333333,28972
13.366667,28972
13.400000,28972
13.433333,28972
13.466667,28972
13.500000,28972
13.533333,28972
13.566667,28975
13.600000,28979
13.633333,28979
13.666667,28979
13.700000,28993
13.733333,28995
13.766667,28996
13.800000,28996
13.833333,28996
13.866667,28996
13.900000,28996
13.933333,28996
13.966667,28996
14.000000,28996
14.033333,28996
14.066667,28996
14.100000,29018
14.133333,29018
14.166667,29018
14.200000,29018
14.233333,29018
14.266667,29020
14.300000,29020
14.333333,29020
14.366667,29020
14.400000,29024
14.433333,29026
14.466667,29031
14.500000,29031
14.533333,29032
14.566667,29032
14.600000,29032
14.633333,29032
14.666667,29032
14.700000,29032
14.733333,29058
14.766667,29068
14.800000,29068
14.833333,29068
14.866667,29068
14.900000,29068
14.933333,29068
14.966667,29072
15.000000,29072
15.033333,29096
15.066667,29096
15.100000,29097
15.133333,29111
15.166667,29111
15.200000,29111
15.233333,29164
15.266667,29166
15.300000,29171
15.333333,29171
15.366667,29171
15.400000,29171
15.433333,29206
15.466667,29206
15.500000,29206
15.533333,29206
15.566667,29206
15.600000,29207
15.633333,29207
15.666667,29208
15.700000,29208
15.733333,29244
15.766667,29246
15.800000,29246
15.833333,29246
15.866667,29246
15.900000,29246
15.933333,29246
15.966667,29257
16.000000,29288
16.033333,29295
16.066667,29339
16.100000,29339
16.133333,29345
16.166667,29352
16.200000,29352
16.233333,29359
16.266667,29410
16.300000,29414
16.333333,29428
16.366667,29428
16.400000,29429
16.433333,29550
16.466667,29553
16.500000,29571
16.533333,29573
16.566667,29581
16.600000,29585
16.633333,29585
16.666667,29585
16.700000,29585
16.733333,29585
16.766667,29587
16.800000,29587
16.833333,29587
16.866667,29608
16.900000,29627
16.933333,29627
16.966667,29630
17.000000,29631
17.033333,29646
17.066667,29646
17.100000,29646
17.133333,29646
17.166667,29657
17.200000,29660
17.233333,29664
17.266667,29668
17.300000,29668
17.333333,29673
17.366667,29673
17.400000,29674
17.433333,29688
17.466667,29688
17.500000,29688
17.533333,29688
17.566667,29688
17.600000,29692
17.633333,29692
17.666667,29692
17.700000,29696
17.733333,29696
17.766667,29696
17.800000,29723
17.833333,29729
17.866667,29729
17.900000,29729
17.933333,29730
17.966667,29730
18.000000,29730
18.033333,29730
18.066667,29731
18.100000,29731
18.133333,29734
18.166667,29739
18.200000,29741
18.233333,29741
18.266667,29741
18.300000,29749
18.333333,29754
18.366667,29758
18.400000,29758
18.433333,29760
18.466667,29760
18.500000,29760
18.533333,29764
18.566667,29764
18.600000,29764
18.633333,29764
18.666667,29765
18.700000,29765
18.733333,29769
18.766667,29769
18.800000,29769
18.833333,29769
18.866667,29769
18.900000,29769
18.933333,29769
18.966667,29770
19.000000,29770
19.033333,29770
19.066667,29774
19.100000,29774
19.133333,29774
19.166667,29776
19.200000,29776
19.233333,29783
19.266667,29783
19.300000,29783
19.333333,29783
19.366667,29783
19.400000,29783
19.433333,29783
19.466667,29783
19.500000,29784
19.533333,29794
19.566667,29795
19.600000,29795
19.633333,29812
19.666667,29814
19.700000,29814
19.733333,29814
19.766667,29814
19.800000,29816
19.833333,29816
19.866667,29816
19.900000,29816
19.933333,29816
19.966667,29816
20.000000,29816
20.033333,29816
20.066667,29816
20.100000,29816
20.133333,29818
20.166667,29821
20.200000,29822
20.233333,29822
20.266667,29822
20.300000,29822
20.333333,29822
20.366667,29824
20.400000,29824
20.433333,29824
20.466667,29824
20.500000,29836
20.533333,29836
20.566667,29836
20.600000,29841
20.633333,29841
20.666667,29841
20.700000,29843
20.733333,29844
20.766667,29844
20.800000,29844
20.833333,29844
20.866667,29844
20.900000,29844
20.933333,29844
20.966667,29844
21.000000,29844
21.033333,29844
21.066667,29844
21.100000,29844
21.133333,29844
21.166667,29844
21.200000,29844
21.233333,29844
21.266667,29844
21.300000,29844
21.333333,29844
21.366667,29846
21.400000,29846
21.433333,29846
21.466667,29846
21.500000,29846
21.533333,29846
21.566667,29846
21.600000,29846
21.633333,29846
21.666667,29846
21.700000,29846
21.733333,29851
21.766667,29883
21.800000,29883
21.833333,29883
21.866667,29887
21.900000,29888
21.933333,29889
21.966667,29889
22.000000,29889
22.033333,29889
22.066667,29889
22.100000,29889
22.133333,29889
22.166667,29889
22.200000,29892
22.233333,29895
22.266667,29902
22.300000,29903
22.333333,29903
22.366667,29903
22.400000,29908
22.433333,29918
22.466667,29919
22.500000,29919
22.533333,29919
22.566667,29919
22.600000,29919
22.633333,29919
22.666667,29919
22.700000,29919
22.733333,29919
22.766667,29919
22.800000,29921
22.833333,29921
22.866667,29923
22.900000,29923
22.933333,29923
22.966667,29923
23.000000,29923
23.033333,29923
23.066667,29923
23.100000,29943
23.133333,29947
23.166667,29947
23.200000,29947
23.233333,29947
23.266667,29947
23.300000,29947
23.333333,29947
23.366667,29947
23.400000,29947
23.433333,29950
23.466667,29965
23.500000,29965
23.533333,29965
23.566667,29965
23.600000,29977
23.633333,29977
23.666667,30169
23.700000,30171
23.733333,30171
23.766667,30171
23.800000,30171
23.833333,30175
23.866667,30194
23.900000,30194
23.933333,30194
23.966667,30197
24.000000,30224.0
