time,average_coverage
5.533333,27741
5.566667,27745
5.600000,27753
5.633333,27755
5.666667,27756
5.700000,27764
5.733333,27775
5.766667,27788
5.800000,27788
5.833333,27795
5.866667,27805
5.900000,27864
5.933333,27864
5.966667,27869
6.000000,27879
6.033333,27899
6.066667,27918
6.100000,27920
6.133333,27944
6.166667,27996
6.200000,27996
6.233333,28003
6.266667,28017
6.300000,28053
6.333333,28057
6.366667,28093
6.400000,28095
6.433333,28161
6.466667,28164
6.500000,28164
6.533333,28184
6.566667,28218
6.600000,28228
6.633333,28268
6.666667,28272
6.700000,28276
6.733333,28284
6.766667,28285
6.800000,28285
6.833333,28285
6.866667,28287
6.900000,28287
6.933333,28287
6.966667,28287
7.000000,28288
7.033333,28329
7.066667,28334
7.100000,28346
7.133333,28347
7.166667,28355
7.200000,28401
7.233333,28401
7.266667,28401
7.300000,28410
7.333333,28411
7.366667,28454
7.400000,28454
7.433333,28454
7.466667,28474
7.500000,28475
7.533333,28570
7.566667,28571
7.600000,28571
7.633333,28587
7.666667,28596
7.700000,28603
7.733333,28636
7.766667,28638
7.800000,28678
7.833333,28678
7.866667,28678
7.900000,28680
7.933333,28686
7.966667,28686
8.000000,28686
8.033333,28686
8.066667,28686
8.100000,28690
8.133333,28704
8.166667,28714
8.200000,28726
8.233333,28726
8.266667,28730
8.300000,28739
8.333333,28739
8.366667,28740
8.400000,28742
8.433333,28764
8.466667,28782
8.500000,28782
8.533333,28789
8.566667,28792
8.600000,28794
8.633333,28795
8.666667,28804
8.700000,28806
8.733333,28811
8.766667,28830
8.800000,28833
8.833333,28843
8.866667,28843
8.900000,28843
8.933333,28843
8.966667,28843
9.000000,28843
9.033333,28844
9.066667,28844
9.100000,28844
9.133333,28844
9.166667,28857
9.200000,28861
9.233333,28861
9.266667,28872
9.300000,28872
9.333333,28872
9.366667,28887
9.400000,28887
9.433333,28925
9.466667,28925
9.500000,28925
9.533333,28925
9.566667,28925
9.600000,28932
9.633333,28932
9.666667,28938
9.700000,28938
9.733333,28939
9.766667,28939
9.800000,28939
9.833333,28953
9.866667,28953
9.900000,28953
9.933333,28962
9.966667,28971
10.000000,28980
10.033333,28995
10.066667,28995
10.100000,28995
10.133333,28996
10.166667,28996
10.200000,28996
10.233333,28996
10.266667,28999
10.300000,28999
10.333333,29087
10.366667,29092
10.400000,29092
10.433333,29092
10.466667,29099
10.500000,29107
10.533333,29109
10.566667,29132
10.600000,29132
10.633333,29134
10.666667,29136
10.700000,29149
10.733333,29149
10.766667,29171
10.800000,29178
10.833333,29179
10.866667,29184
10.900000,29216
10.933333,29216
10.966667,29216
11.000000,29218
11.033333,29218
11.066667,29218
11.100000,29218
11.133333,29218
11.166667,29218
11.200000,29222
11.233333,29225
11.266667,29226
11.300000,29226
11.333333,29242
11.366667,29242
11.400000,29287
11.433333,29290
11.466667,29297
11.500000,29301
11.533333,29301
11.566667,29337
11.600000,29337
11.633333,29342
11.666667,29355
11.700000,29359
11.733333,29359
11.766667,29363
11.800000,29366
11.833333,29367
11.866667,29367
11.900000,29533
11.933333,29534
11.966667,29539
12.000000,29541
12.033333,29543
12.066667,29581
12.100000,29591
12.133333,29602
12.166667,29602
12.200000,29602
12.233333,29606
12.266667,29606
12.300000,29606
12.333333,29606
12.366667,29660
12.400000,29662
12.433333,29667
12.466667,29671
12.500000,29687
12.533333,29710
12.566667,29710
12.600000,29710
12.633333,29710
12.666667,29710
12.700000,29716
12.733333,29716
12.766667,29733
12.800000,29744
12.833333,29765
12.866667,29770
12.900000,29771
12.933333,29804
12.966667,29806
13.000000,29806
13.033333,29808
13.066667,29823
13.100000,29824
13.133333,29824
13.166667,29857
13.200000,29865
13.233333,29869
13.266667,29870
13.300000,29882
13.333333,29882
13.366667,29886
13.400000,29890
13.433333,29890
13.466667,29893
13.500000,29908
13.533333,29912
13.566667,29912
13.600000,29912
13.633333,29929
13.666667,29930
13.700000,29930
13.733333,29930
13.766667,29930
13.800000,29931
13.833333,29931
13.866667,29934
13.900000,29934
13.933333,29950
13.966667,29950
14.000000,29952
14.033333,29952
14.066667,29958
14.100000,29958
14.133333,30064
14.166667,30064
14.200000,30067
14.233333,30133
14.266667,30146
14.300000,30146
14.333333,30151
14.366667,30151
14.400000,30151
14.433333,30151
14.466667,30188
14.500000,30188
14.533333,30189
14.566667,30189
14.600000,30194
14.633333,30194
14.666667,30194
14.700000,30195
14.733333,30195
14.766667,30195
14.800000,30199
14.833333,30202
14.866667,30202
14.900000,30206
14.933333,30208
14.966667,30208
15.000000,30208
15.033333,30208
15.066667,30209
15.100000,30211
15.133333,30211
15.166667,30215
15.200000,30215
15.233333,30215
15.266667,30218
15.300000,30218
15.333333,30224
15.366667,30226
15.400000,30226
15.433333,30231
15.466667,30232
15.500000,30233
15.533333,30233
15.566667,30233
15.600000,30233
15.633333,30244
15.666667,30244
15.700000,30244
15.733333,30244
15.766667,30244
15.800000,30244
15.833333,30245
15.866667,30245
15.900000,30245
15.933333,30281
15.966667,30283
16.000000,30283
16.033333,30287
16.066667,30287
16.100000,30287
16.133333,30287
16.166667,30288
16.200000,30288
16.233333,30289
16.266667,30323
16.300000,30323
16.333333,30325
16.366667,30325
16.400000,30325
16.433333,30329
16.466667,30330
16.500000,30333
16.533333,30335
16.566667,30336
16.600000,30336
16.633333,30336
16.666667,30336
16.700000,30338
16.733333,30339
16.766667,30339
16.800000,30339
16.833333,30339
16.866667,30339
16.900000,30340
16.933333,30340
16.966667,30341
17.000000,30341
17.033333,30341
17.066667,30341
17.100000,30341
17.133333,30343
17.166667,30343
17.200000,30343
17.233333,30343
17.266667,30343
17.300000,30343
17.333333,30343
17.366667,30346
17.400000,30346
17.433333,30350
17.466667,30364
17.500000,30378
17.533333,30378
17.566667,30516
17.600000,30586
17.633333,30586
17.666667,30586
17.700000,30586
17.733333,30586
17.766667,30586
17.800000,30604
17.833333,30604
17.866667,30604
17.900000,30605
17.933333,30611
17.966667,30611
18.000000,30611
18.033333,30611
18.066667,30637
18.100000,30637
18.133333,30641
18.166667,30641
18.200000,30641
18.233333,30641
18.266667,30641
18.300000,30641
18.333333,30642
18.366667,30647
18.400000,30650
18.433333,30650
18.466667,30650
18.500000,30650
18.533333,30659
18.566667,30659
18.600000,30659
18.633333,30662
18.666667,30664
18.700000,30664
18.733333,30664
18.766667,30676
18.800000,30676
18.833333,30676
18.866667,30677
18.900000,30677
18.933333,30677
18.966667,30677
19.000000,30677
19.033333,30677
19.066667,30677
19.100000,30679
19.133333,30679
19.166667,30679
19.200000,30679
19.233333,30680
19.266667,30680
19.300000,30680
19.333333,30692
19.366667,30692
19.400000,30692
19.433333,30692
19.466667,30695
19.500000,30696
19.533333,30704
19.566667,30704
19.600000,30704
19.633333,30704
19.666667,30704
19.700000,30704
19.733333,30713
19.766667,30713
19.800000,30713
19.833333,30713
19.866667,30713
19.900000,30837
19.933333,30844
19.966667,30855
20.000000,30855
20.033333,30855
20.066667,30856
20.100000,30856
20.133333,30856
20.166667,30877
20.200000,30877
20.233333,30884
20.266667,30884
20.300000,30884
20.333333,30884
20.366667,30884
20.400000,30912
20.433333,30912
20.466667,30913
20.500000,30913
20.533333,30913
20.566667,30913
20.600000,30913
20.633333,30914
20.666667,30914
20.700000,30916
20.733333,30916
20.766667,30920
20.800000,30921
20.833333,30941
20.866667,30941
20.900000,30941
20.933333,30941
20.966667,30953
21.000000,30953
21.033333,30953
21.066667,30953
21.100000,30953
21.133333,30956
21.166667,30957
21.200000,30957
21.233333,30957
21.266667,30957
21.300000,30960
21.333333,30960
21.366667,30960
21.400000,30961
21.433333,30961
21.466667,30961
21.500000,30961
21.533333,30961
21.566667,30962
21.600000,30963
21.633333,30964
21.666667,30967
21.700000,30969
21.733333,30969
21.766667,30969
21.800000,30969
21.833333,30969
21.866667,30969
21.900000,30969
21.933333,30969
21.966667,30974
22.000000,30974
22.033333,30974
22.066667,30974
22.100000,30974
22.133333,30974
22.166667,30997
22.200000,30997
22.233333,31007
22.266667,31007
22.300000,31007
22.333333,31009
22.366667,31011
22.400000,31011
22.433333,31011
22.466667,31013
22.500000,31013
22.533333,31013
22.566667,31013
22.600000,31023
22.633333,31023
22.666667,31023
22.700000,31023
22.733333,31023
22.766667,31023
22.800000,31023
22.833333,31023
22.866667,31023
22.900000,31023
22.933333,31023
22.966667,31032
23.000000,31033
23.033333,31034
23.066667,31034
23.100000,31034
23.133333,31038
23.166667,31132
23.200000,31132
23.233333,31132
23.266667,31133
23.300000,31141
23.333333,31141
23.366667,31141
23.400000,31141
23.433333,31141
23.466667,31141
23.500000,31141
23.533333,31141
23.566667,31142
23.600000,31142
23.633333,31142
23.666667,31142
23.700000,31142
23.733333,31142
23.766667,31142
23.800000,31142
23.833333,31143
23.866667,31143
23.900000,31144
23.933333,31145
23.966667,31146
24.000000,31213.6
