time,average_coverage
6.100000,26052
6.133333,26052
6.166667,26058
6.200000,26058
6.233333,26058
6.266667,26059
6.300000,26063
6.333333,26063
6.366667,26063
6.400000,26063
6.433333,26063
6.466667,26078
6.500000,26078
6.533333,26078
6.566667,26080
6.600000,26082
6.633333,26082
6.666667,26082
6.700000,26089
6.733333,26095
6.766667,26095
6.800000,26097
6.833333,26098
6.866667,26127
6.900000,26135
6.933333,26141
6.966667,26141
7.000000,26141
7.033333,26148
7.066667,26424
7.100000,26424
7.133333,26424
7.166667,26424
7.200000,26424
7.233333,26435
7.266667,26435
7.300000,26435
7.333333,26435
7.366667,26441
7.400000,26441
7.433333,26442
7.466667,26449
7.500000,26453
7.533333,26453
7.566667,26453
7.600000,26454
7.633333,26454
7.666667,26454
7.700000,26454
7.733333,26454
7.766667,26454
7.800000,26454
7.833333,26454
7.866667,26454
7.900000,26454
7.933333,26454
7.966667,26459
8.000000,26460
8.033333,26463
8.066667,26463
8.100000,26463
8.133333,26463
8.166667,26463
8.200000,26463
8.233333,26463
8.266667,26463
8.300000,26463
8.333333,26465
8.366667,26465
8.400000,26465
8.433333,26467
8.466667,26482
8.500000,26482
8.533333,26482
8.566667,26483
8.600000,26484
8.633333,26484
8.666667,26484
8.700000,26484
8.733333,26484
8.766667,26484
8.800000,26484
8.833333,26484
8.866667,26484
8.900000,26484
8.933333,26484
8.966667,26484
9.000000,26484
9.033333,26484
9.066667,26504
9.100000,26504
9.133333,26508
9.166667,26510
9.200000,26523
9.233333,26553
9.266667,26553
9.300000,26554
9.333333,26560
9.366667,26570
9.400000,26570
9.433333,26570
9.466667,26592
9.500000,26603
9.533333,26603
9.566667,26629
9.600000,26629
9.633333,26630
9.666667,26630
9.700000,26630
9.733333,26630
9.766667,26630
9.800000,26630
9.833333,26630
9.866667,26635
9.900000,26635
9.933333,26645
9.966667,26645
10.000000,26645
10.033333,26645
10.066667,26645
10.100000,26653
10.133333,26653
10.166667,26653
10.200000,26655
10.233333,26655
10.266667,26655
10.300000,26655
10.333333,26658
10.366667,26658
10.400000,26658
10.433333,26660
10.466667,26660
10.500000,26699
10.533333,26714
10.566667,26714
10.600000,26714
10.633333,26715
10.666667,26715
10.700000,26715
10.733333,26719
10.766667,26719
10.800000,26719
10.833333,26719
10.866667,26719
10.900000,26719
10.933333,26719
10.966667,26719
11.000000,26719
11.033333,26719
11.066667,26719
11.100000,26719
11.133333,26719
11.166667,26721
11.200000,26721
11.233333,26721
11.266667,26721
11.300000,26721
11.333333,26721
11.366667,26721
11.400000,26740
11.433333,26740
11.466667,26740
11.500000,26740
11.533333,26741
11.566667,26743
11.600000,26743
11.633333,26743
11.666667,26743
11.700000,26744
11.733333,26744
11.766667,26748
11.800000,26748
11.833333,26749
11.866667,26753
11.900000,26753
11.933333,26753
11.966667,26754
12.000000,26755
12.033333,26755
12.066667,26755
12.100000,26755
12.133333,26755
12.166667,26755
12.200000,26777
12.233333,26777
12.266667,26777
12.300000,26777
12.333333,26777
12.366667,26777
12.400000,26777
12.433333,26777
12.466667,26777
12.500000,26782
12.533333,26793
12.566667,26793
12.600000,26795
12.633333,26795
12.666667,26795
12.700000,26797
12.733333,26799
12.766667,26799
12.800000,26799
12.833333,26799
12.866667,26801
12.900000,26801
12.933333,26918
12.966667,26918
13.000000,26918
13.033333,26918
13.066667,26918
13.100000,26918
13.133333,26934
13.166667,26936
13.200000,26936
13.233333,26936
13.266667,26937
13.300000,26937
13.333333,26937
13.366667,26941
13.400000,26941
13.433333,26948
13.466667,26948
13.500000,26948
13.533333,26948
13.566667,26948
13.600000,26951
13.633333,26951
13.666667,26951
13.700000,26951
13.733333,26951
13.766667,26951
13.800000,26962
13.833333,26967
13.866667,26967
13.900000,26967
13.933333,26969
13.966667,26969
14.000000,26969
14.033333,26969
14.066667,26969
14.100000,26969
14.133333,26969
14.166667,26969
14.200000,26970
14.233333,26970
14.266667,26970
14.300000,26970
14.333333,26970
14.366667,26970
14.400000,26971
14.433333,26974
14.466667,26974
14.500000,26974
14.533333,26977
14.566667,27016
14.600000,27016
14.633333,27016
14.666667,27021
14.700000,27021
14.733333,27021
14.766667,27021
14.800000,27029
14.833333,27033
14.866667,27050
14.900000,27050
14.933333,27054
14.966667,27054
15.000000,27059
15.033333,27059
15.066667,27059
15.100000,27060
15.133333,27060
15.166667,27060
15.200000,27060
15.233333,27060
15.266667,27214
15.300000,27214
15.333333,27214
15.366667,27214
15.400000,27214
15.433333,27216
15.466667,27216
15.500000,27216
15.533333,27216
15.566667,27217
15.600000,27217
15.633333,27217
15.666667,27221
15.700000,27225
15.733333,27225
15.766667,27225
15.800000,27225
15.833333,27230
15.866667,27230
15.900000,27230
15.933333,27235
15.966667,27235
16.000000,27235
16.033333,27236
16.066667,27255
16.100000,27255
16.133333,27255
16.166667,27255
16.200000,27255
16.233333,27255
16.266667,27255
16.300000,27255
16.333333,27286
16.366667,27286
16.400000,27286
16.433333,27286
16.466667,27286
16.500000,27286
16.533333,27288
16.566667,27294
16.600000,27294
16.633333,27298
16.666667,27315
16.700000,27315
16.733333,27315
16.766667,27315
16.800000,27323
16.833333,27323
16.866667,27323
16.900000,27323
16.933333,27327
16.966667,27327
17.000000,27327
17.033333,27332
17.066667,27333
17.100000,27334
17.133333,27336
17.166667,27336
17.200000,27336
17.233333,27336
17.266667,27336
17.300000,27336
17.333333,27345
17.366667,27361
17.400000,27364
17.433333,27364
17.466667,27364
17.500000,27364
17.533333,27373
17.566667,27373
17.600000,27373
17.633333,27373
17.666667,27373
17.700000,27375
17.733333,27376
17.766667,27376
17.800000,27376
17.833333,27378
17.866667,27379
17.900000,27379
17.933333,27379
17.966667,27379
18.000000,27379
18.033333,27379
18.066667,27400
18.100000,27400
18.133333,27400
18.166667,27400
18.200000,27400
18.233333,27401
18.266667,27401
18.300000,27401
18.333333,27410
18.366667,27410
18.400000,27410
18.433333,27410
18.466667,27412
18.500000,27412
18.533333,27412
18.566667,27412
18.600000,27412
18.633333,27412
18.666667,27413
18.700000,27414
18.733333,27414
18.766667,27417
18.800000,27417
18.833333,27417
18.866667,27417
18.900000,27417
18.933333,27423
18.966667,27423
19.000000,27423
19.033333,27424
19.066667,27424
19.100000,27424
19.133333,27424
19.166667,27429
19.200000,27435
19.233333,27435
19.266667,27436
19.300000,27436
19.333333,27436
19.366667,27436
19.400000,27436
19.433333,27436
19.466667,27440
19.500000,27450
19.533333,27450
19.566667,27450
19.600000,27450
19.633333,27450
19.666667,27450
19.700000,27450
19.733333,27450
19.766667,27450
19.800000,27450
19.833333,27456
19.866667,27456
19.900000,27456
19.933333,27466
19.966667,27466
20.000000,27466
20.033333,27478
20.066667,27478
20.100000,27507
20.133333,27507
20.166667,27507
20.200000,27507
20.233333,27507
20.266667,27507
20.300000,27507
20.333333,27507
20.366667,27519
20.400000,27519
20.433333,27519
20.466667,27519
20.500000,27519
20.533333,27519
20.566667,27520
20.600000,27523
20.633333,27534
20.666667,27534
20.700000,27534
20.733333,27534
20.766667,27534
20.800000,27534
20.833333,27534
20.866667,27534
20.900000,27534
20.933333,27534
20.966667,27552
21.000000,27552
21.033333,27552
21.066667,27552
21.100000,27552
21.133333,27572
21.166667,27589
21.200000,27589
21.233333,27589
21.266667,27589
21.300000,27589
21.333333,27589
21.366667,27600
21.400000,27600
21.433333,27600
21.466667,27600
21.500000,27600
21.533333,27600
21.566667,27600
21.600000,27600
21.633333,27600
21.666667,27600
21.700000,27600
21.733333,27601
21.766667,27760
21.800000,27760
21.833333,27760
21.866667,27761
21.900000,27803
21.933333,27814
21.966667,27814
22.000000,27816
22.033333,27816
22.066667,27816
22.100000,27817
22.133333,27817
22.166667,27817
22.200000,27817
22.233333,27821
22.266667,27824
22.300000,27826
22.333333,27829
22.366667,27829
22.400000,27829
22.433333,27829
22.466667,27829
22.500000,27829
22.533333,27829
22.566667,27829
22.600000,27835
22.633333,27918
22.666667,27921
22.700000,27923
22.733333,27923
22.766667,27930
22.800000,27931
22.833333,27931
22.866667,27931
22.900000,27931
22.933333,27931
22.966667,27931
23.000000,27939
23.033333,27939
23.066667,27939
23.100000,27939
23.133333,27942
23.166667,27942
23.200000,27942
23.233333,27942
23.266667,27942
23.300000,27942
23.333333,27942
23.366667,27942
23.400000,27945
23.433333,27945
23.466667,27964
23.500000,27964
23.533333,27964
23.566667,27967
23.600000,27970
23.633333,27970
23.666667,27970
23.700000,27970
23.733333,27980
23.766667,27980
23.800000,27980
23.833333,27980
23.866667,27980
23.900000,27980
23.933333,27985
23.966667,27986
24.000000,27996.9
